2023-05-21 18:39: Experiment log path in: C:\旧电脑文件\毕业相关\第二个模型\TATCN\TARGCN\model\experiments\PEMSD4\20230521183948
2023-05-21 20:19: Train Epoch 65: 300/317 Loss: 19.601931
2023-05-21 20:19: **********Train Epoch 65: averaged Loss: 19.409759, tf_ratio: 1.000000
2023-05-21 20:20: **********Val Epoch 65: average Loss: 20.267130
2023-05-21 20:20: Train Epoch 66: 0/317 Loss: 17.200241
2023-05-21 20:20: Train Epoch 66: 20/317 Loss: 18.116901
2023-05-21 20:20: Train Epoch 66: 40/317 Loss: 19.157879
2023-05-21 20:20: Train Epoch 66: 60/317 Loss: 22.086952
2023-05-21 20:20: Train Epoch 66: 80/317 Loss: 19.116404
2023-05-21 20:20: Train Epoch 66: 100/317 Loss: 21.269562
2023-05-21 20:20: Train Epoch 66: 120/317 Loss: 18.552883
2023-05-21 20:20: Train Epoch 66: 140/317 Loss: 20.357267
2023-05-21 20:20: Train Epoch 66: 160/317 Loss: 18.982386
2023-05-21 20:20: Train Epoch 66: 180/317 Loss: 18.704050
2023-05-21 20:21: Train Epoch 66: 200/317 Loss: 19.039921
2023-05-21 20:21: Train Epoch 66: 220/317 Loss: 21.180405
2023-05-21 20:21: Train Epoch 66: 240/317 Loss: 20.568401
2023-05-21 20:21: Train Epoch 66: 260/317 Loss: 18.745495
2023-05-21 20:21: Train Epoch 66: 280/317 Loss: 19.326200
2023-05-21 20:21: Train Epoch 66: 300/317 Loss: 18.029442
2023-05-21 20:21: **********Train Epoch 66: averaged Loss: 19.228107, tf_ratio: 1.000000
2023-05-21 20:21: **********Val Epoch 66: average Loss: 20.148270
2023-05-21 20:21: Train Epoch 67: 0/317 Loss: 19.612343
2023-05-21 20:21: Train Epoch 67: 20/317 Loss: 21.732662
2023-05-21 20:22: Train Epoch 67: 40/317 Loss: 20.301579
2023-05-21 20:22: Train Epoch 67: 60/317 Loss: 21.562517
2023-05-21 20:22: Train Epoch 67: 80/317 Loss: 20.427641
2023-05-21 20:22: Train Epoch 67: 100/317 Loss: 17.598299
2023-05-21 20:22: Train Epoch 67: 120/317 Loss: 20.917278
2023-05-21 20:22: Train Epoch 67: 140/317 Loss: 20.218695
2023-05-21 20:22: Train Epoch 67: 160/317 Loss: 19.623772
2023-05-21 20:22: Train Epoch 67: 180/317 Loss: 21.743996
2023-05-21 20:22: Train Epoch 67: 200/317 Loss: 18.407400
2023-05-21 20:22: Train Epoch 67: 220/317 Loss: 16.178984
2023-05-21 20:23: Train Epoch 67: 240/317 Loss: 15.446452
2023-05-21 20:23: Train Epoch 67: 260/317 Loss: 19.500620
2023-05-21 20:23: Train Epoch 67: 280/317 Loss: 19.307976
2023-05-21 20:23: Train Epoch 67: 300/317 Loss: 17.057802
2023-05-21 20:23: **********Train Epoch 67: averaged Loss: 19.209938, tf_ratio: 1.000000
2023-05-21 20:23: **********Val Epoch 67: average Loss: 19.945040
2023-05-21 20:23: ******Current best model saved:model_para/PEMSD4/epoch_67.pth!
2023-05-21 20:23: Train Epoch 68: 0/317 Loss: 17.359037
2023-05-21 20:23: Train Epoch 68: 20/317 Loss: 21.167223
2023-05-21 20:23: Train Epoch 68: 40/317 Loss: 18.723019
2023-05-21 20:23: Train Epoch 68: 60/317 Loss: 21.105743
2023-05-21 20:23: Train Epoch 68: 80/317 Loss: 19.656832
2023-05-21 20:24: Train Epoch 68: 100/317 Loss: 20.690817
2023-05-21 20:24: Train Epoch 68: 120/317 Loss: 18.785404
2023-05-21 20:24: Train Epoch 68: 140/317 Loss: 21.877470
2023-05-21 20:24: Train Epoch 68: 160/317 Loss: 19.895504
2023-05-21 20:24: Train Epoch 68: 180/317 Loss: 19.377720
2023-05-21 20:24: Train Epoch 68: 200/317 Loss: 19.801401
2023-05-21 20:24: Train Epoch 68: 220/317 Loss: 19.711504
2023-05-21 20:24: Train Epoch 68: 240/317 Loss: 19.051332
2023-05-21 20:24: Train Epoch 68: 260/317 Loss: 18.540407
2023-05-21 20:24: Train Epoch 68: 280/317 Loss: 19.692303
2023-05-21 20:25: Train Epoch 68: 300/317 Loss: 21.772354
2023-05-21 20:25: **********Train Epoch 68: averaged Loss: 19.149262, tf_ratio: 1.000000
2023-05-21 20:25: **********Val Epoch 68: average Loss: 20.095454
2023-05-21 20:25: Train Epoch 69: 0/317 Loss: 18.576836
2023-05-21 20:25: Train Epoch 69: 20/317 Loss: 20.640724
2023-05-21 20:25: Train Epoch 69: 40/317 Loss: 18.701216
2023-05-21 20:25: Train Epoch 69: 60/317 Loss: 17.537855
2023-05-21 20:25: Train Epoch 69: 80/317 Loss: 17.974752
2023-05-21 20:25: Train Epoch 69: 100/317 Loss: 18.933399
2023-05-21 20:25: Train Epoch 69: 120/317 Loss: 17.368446
2023-05-21 20:25: Train Epoch 69: 140/317 Loss: 19.198145
2023-05-21 20:26: Train Epoch 69: 160/317 Loss: 20.483044
2023-05-21 20:26: Train Epoch 69: 180/317 Loss: 17.310053
2023-05-21 20:26: Train Epoch 69: 200/317 Loss: 17.277534
2023-05-21 20:26: Train Epoch 69: 220/317 Loss: 19.253496
2023-05-21 20:26: Train Epoch 69: 240/317 Loss: 20.184006
2023-05-21 20:26: Train Epoch 69: 260/317 Loss: 17.985449
2023-05-21 20:26: Train Epoch 69: 280/317 Loss: 19.060728
2023-05-21 20:26: Train Epoch 69: 300/317 Loss: 19.452471
2023-05-21 20:26: **********Train Epoch 69: averaged Loss: 19.176684, tf_ratio: 1.000000
2023-05-21 20:27: **********Val Epoch 69: average Loss: 20.535040
2023-05-21 20:27: Train Epoch 70: 0/317 Loss: 19.299225
2023-05-21 20:27: Train Epoch 70: 20/317 Loss: 20.602110
2023-05-21 20:27: Train Epoch 70: 40/317 Loss: 18.950520
2023-05-21 20:27: Train Epoch 70: 60/317 Loss: 17.972979
2023-05-21 20:27: Train Epoch 70: 80/317 Loss: 19.654230
2023-05-21 20:27: Train Epoch 70: 100/317 Loss: 19.915245
2023-05-21 20:27: Train Epoch 70: 120/317 Loss: 21.350965
2023-05-21 20:27: Train Epoch 70: 140/317 Loss: 16.354565
2023-05-21 20:27: Train Epoch 70: 160/317 Loss: 19.040306
2023-05-21 20:27: Train Epoch 70: 180/317 Loss: 18.894939
2023-05-21 20:28: Train Epoch 70: 200/317 Loss: 20.768953
2023-05-21 20:28: Train Epoch 70: 220/317 Loss: 19.649414
2023-05-21 20:28: Train Epoch 70: 240/317 Loss: 20.190729
2023-05-21 20:28: Train Epoch 70: 260/317 Loss: 20.662172
2023-05-21 20:28: Train Epoch 70: 280/317 Loss: 18.703928
2023-05-21 20:28: Train Epoch 70: 300/317 Loss: 19.719273
2023-05-21 20:28: **********Train Epoch 70: averaged Loss: 19.177647, tf_ratio: 1.000000
2023-05-21 20:28: **********Val Epoch 70: average Loss: 19.976394
2023-05-21 20:28: Train Epoch 71: 0/317 Loss: 17.371679
2023-05-21 20:28: Train Epoch 71: 20/317 Loss: 20.291494
2023-05-21 20:28: Train Epoch 71: 40/317 Loss: 17.375811
2023-05-21 20:29: Train Epoch 71: 60/317 Loss: 19.376022
2023-05-21 20:29: Train Epoch 71: 80/317 Loss: 18.776464
2023-05-21 20:29: Train Epoch 71: 100/317 Loss: 17.722763
2023-05-21 20:29: Train Epoch 71: 120/317 Loss: 20.129543
2023-05-21 20:29: Train Epoch 71: 140/317 Loss: 19.517204
2023-05-21 20:29: Train Epoch 71: 160/317 Loss: 20.234024
2023-05-21 20:29: Train Epoch 71: 180/317 Loss: 19.677475
2023-05-21 20:29: Train Epoch 71: 200/317 Loss: 18.697361
2023-05-21 20:29: Train Epoch 71: 220/317 Loss: 18.487141
2023-05-21 20:30: Train Epoch 71: 240/317 Loss: 16.533239
2023-05-21 20:30: Train Epoch 71: 260/317 Loss: 18.909321
2023-05-21 20:30: Train Epoch 71: 280/317 Loss: 21.568975
2023-05-21 20:30: Train Epoch 71: 300/317 Loss: 18.122219
2023-05-21 20:30: **********Train Epoch 71: averaged Loss: 19.244625, tf_ratio: 1.000000
2023-05-21 20:30: **********Val Epoch 71: average Loss: 19.984564
2023-05-21 20:30: Train Epoch 72: 0/317 Loss: 19.026194
2023-05-21 20:30: Train Epoch 72: 20/317 Loss: 17.811598
2023-05-21 20:30: Train Epoch 72: 40/317 Loss: 18.472340
2023-05-21 20:30: Train Epoch 72: 60/317 Loss: 19.864788
2023-05-21 20:30: Train Epoch 72: 80/317 Loss: 18.075077
2023-05-21 20:31: Train Epoch 72: 100/317 Loss: 20.732544
2023-05-21 20:31: Train Epoch 72: 120/317 Loss: 21.238014
2023-05-21 20:31: Train Epoch 72: 140/317 Loss: 18.741598
2023-05-21 20:31: Train Epoch 72: 160/317 Loss: 18.431364
2023-05-21 20:31: Train Epoch 72: 180/317 Loss: 20.059271
2023-05-21 20:31: Train Epoch 72: 200/317 Loss: 15.893453
2023-05-21 20:31: Train Epoch 72: 220/317 Loss: 18.717693
2023-05-21 20:31: Train Epoch 72: 240/317 Loss: 17.734699
2023-05-21 20:31: Train Epoch 72: 260/317 Loss: 18.594332
2023-05-21 20:31: Train Epoch 72: 280/317 Loss: 21.200098
2023-05-21 20:32: Train Epoch 72: 300/317 Loss: 20.184858
2023-05-21 20:32: **********Train Epoch 72: averaged Loss: 19.057258, tf_ratio: 1.000000
2023-05-21 20:32: **********Val Epoch 72: average Loss: 19.902578
2023-05-21 20:32: ******Current best model saved:model_para/PEMSD4/epoch_72.pth!
2023-05-21 20:32: Train Epoch 73: 0/317 Loss: 17.775961
2023-05-21 20:32: Train Epoch 73: 20/317 Loss: 21.301054
2023-05-21 20:32: Train Epoch 73: 40/317 Loss: 15.753284
2023-05-21 20:32: Train Epoch 73: 60/317 Loss: 18.832817
2023-05-21 20:32: Train Epoch 73: 80/317 Loss: 19.482992
2023-05-21 20:32: Train Epoch 73: 100/317 Loss: 20.061817
2023-05-21 20:32: Train Epoch 73: 120/317 Loss: 18.147560
2023-05-21 20:32: Train Epoch 73: 140/317 Loss: 15.865121
2023-05-21 20:33: Train Epoch 73: 160/317 Loss: 17.372133
2023-05-21 20:33: Train Epoch 73: 180/317 Loss: 18.849930
2023-05-21 20:33: Train Epoch 73: 200/317 Loss: 18.475538
2023-05-21 20:33: Train Epoch 73: 220/317 Loss: 19.941086
2023-05-21 20:33: Train Epoch 73: 240/317 Loss: 18.520189
2023-05-21 20:33: Train Epoch 73: 260/317 Loss: 18.824860
2023-05-21 20:33: Train Epoch 73: 280/317 Loss: 17.960705
2023-05-21 20:33: Train Epoch 73: 300/317 Loss: 20.753960
2023-05-21 20:33: **********Train Epoch 73: averaged Loss: 19.134689, tf_ratio: 1.000000
2023-05-21 20:33: **********Val Epoch 73: average Loss: 20.321636
2023-05-21 20:33: Train Epoch 74: 0/317 Loss: 18.370075
2023-05-21 20:34: Train Epoch 74: 20/317 Loss: 19.998859
2023-05-21 20:34: Train Epoch 74: 40/317 Loss: 20.701073
2023-05-21 20:34: Train Epoch 74: 60/317 Loss: 18.721252
2023-05-21 20:34: Train Epoch 74: 80/317 Loss: 20.099382
2023-05-21 20:34: Train Epoch 74: 100/317 Loss: 18.713409
2023-05-21 20:34: Train Epoch 74: 120/317 Loss: 19.892797
2023-05-21 20:34: Train Epoch 74: 140/317 Loss: 20.211405
2023-05-21 20:34: Train Epoch 74: 160/317 Loss: 20.301546
2023-05-21 20:34: Train Epoch 74: 180/317 Loss: 17.392464
2023-05-21 20:34: Train Epoch 74: 200/317 Loss: 17.282021
2023-05-21 20:35: Train Epoch 74: 220/317 Loss: 18.490114
2023-05-21 20:35: Train Epoch 74: 240/317 Loss: 18.559103
2023-05-21 20:35: Train Epoch 74: 260/317 Loss: 18.914650
2023-05-21 20:35: Train Epoch 74: 280/317 Loss: 18.952333
2023-05-21 20:35: Train Epoch 74: 300/317 Loss: 20.770439
2023-05-21 20:35: **********Train Epoch 74: averaged Loss: 18.964328, tf_ratio: 1.000000
2023-05-21 20:35: **********Val Epoch 74: average Loss: 19.986913
2023-05-21 20:35: Train Epoch 75: 0/317 Loss: 19.967266
2023-05-21 20:35: Train Epoch 75: 20/317 Loss: 16.401360
2023-05-21 20:35: Train Epoch 75: 40/317 Loss: 18.782095
2023-05-21 20:35: Train Epoch 75: 60/317 Loss: 16.325270
2023-05-21 20:36: Train Epoch 75: 80/317 Loss: 18.790195
2023-05-21 20:36: Train Epoch 75: 100/317 Loss: 18.320965
2023-05-21 20:36: Train Epoch 75: 120/317 Loss: 18.203218
2023-05-21 20:36: Train Epoch 75: 140/317 Loss: 20.798702
2023-05-21 20:36: Train Epoch 75: 160/317 Loss: 18.859402
2023-05-21 20:36: Train Epoch 75: 180/317 Loss: 18.812828
2023-05-21 20:36: Train Epoch 75: 200/317 Loss: 19.571489
2023-05-21 20:36: Train Epoch 75: 220/317 Loss: 17.043982
2023-05-21 20:36: Train Epoch 75: 240/317 Loss: 22.132559
2023-05-21 20:36: Train Epoch 75: 260/317 Loss: 18.930630
2023-05-21 20:37: Train Epoch 75: 280/317 Loss: 19.125561
2023-05-21 20:37: Train Epoch 75: 300/317 Loss: 19.089609
2023-05-21 20:37: **********Train Epoch 75: averaged Loss: 18.907225, tf_ratio: 1.000000
2023-05-21 20:37: **********Val Epoch 75: average Loss: 20.145782
2023-05-21 20:37: Train Epoch 76: 0/317 Loss: 19.951683
2023-05-21 20:37: Train Epoch 76: 20/317 Loss: 20.137114
2023-05-21 20:37: Train Epoch 76: 40/317 Loss: 18.979807
2023-05-21 20:37: Train Epoch 76: 60/317 Loss: 18.518044
2023-05-21 20:37: Train Epoch 76: 80/317 Loss: 21.080231
2023-05-21 20:37: Train Epoch 76: 100/317 Loss: 17.785067
2023-05-21 20:37: Train Epoch 76: 120/317 Loss: 19.178102
2023-05-21 20:38: Train Epoch 76: 140/317 Loss: 17.263203
2023-05-21 20:38: Train Epoch 76: 160/317 Loss: 20.076746
2023-05-21 20:38: Train Epoch 76: 180/317 Loss: 19.264990
2023-05-21 20:38: Train Epoch 76: 200/317 Loss: 19.443998
2023-05-21 20:38: Train Epoch 76: 220/317 Loss: 17.420753
2023-05-21 20:38: Train Epoch 76: 240/317 Loss: 19.220255
2023-05-21 20:38: Train Epoch 76: 260/317 Loss: 19.601450
2023-05-21 20:38: Train Epoch 76: 280/317 Loss: 19.018673
2023-05-21 20:38: Train Epoch 76: 300/317 Loss: 19.084097
2023-05-21 20:38: **********Train Epoch 76: averaged Loss: 18.978776, tf_ratio: 1.000000
2023-05-21 20:39: **********Val Epoch 76: average Loss: 19.843621
2023-05-21 20:39: ******Current best model saved:model_para/PEMSD4/epoch_76.pth!
2023-05-21 20:39: Train Epoch 77: 0/317 Loss: 17.834558
2023-05-21 20:39: Train Epoch 77: 20/317 Loss: 22.151489
2023-05-21 20:39: Train Epoch 77: 40/317 Loss: 18.140871
2023-05-21 20:39: Train Epoch 77: 60/317 Loss: 22.803076
2023-05-21 20:39: Train Epoch 77: 80/317 Loss: 19.437405
2023-05-21 20:39: Train Epoch 77: 100/317 Loss: 19.513927
2023-05-21 20:39: Train Epoch 77: 120/317 Loss: 18.408001
2023-05-21 20:39: Train Epoch 77: 140/317 Loss: 20.306225
2023-05-21 20:39: Train Epoch 77: 160/317 Loss: 18.890215
2023-05-21 20:39: Train Epoch 77: 180/317 Loss: 17.488785
2023-05-21 20:40: Train Epoch 77: 200/317 Loss: 19.131693
2023-05-21 20:40: Train Epoch 77: 220/317 Loss: 16.434378
2023-05-21 20:40: Train Epoch 77: 240/317 Loss: 20.424284
2023-05-21 20:40: Train Epoch 77: 260/317 Loss: 17.652275
2023-05-21 20:40: Train Epoch 77: 280/317 Loss: 17.571541
2023-05-21 20:40: Train Epoch 77: 300/317 Loss: 16.610907
2023-05-21 20:40: **********Train Epoch 77: averaged Loss: 18.964520, tf_ratio: 1.000000
2023-05-21 20:40: **********Val Epoch 77: average Loss: 19.827375
2023-05-21 20:40: ******Current best model saved:model_para/PEMSD4/epoch_77.pth!
2023-05-21 20:40: Train Epoch 78: 0/317 Loss: 20.098145
2023-05-21 20:40: Train Epoch 78: 20/317 Loss: 18.826349
2023-05-21 20:40: Train Epoch 78: 40/317 Loss: 20.170553
2023-05-21 20:41: Train Epoch 78: 60/317 Loss: 20.706425
2023-05-21 20:41: Train Epoch 78: 80/317 Loss: 20.700333
2023-05-21 20:41: Train Epoch 78: 100/317 Loss: 19.389004
2023-05-21 20:41: Train Epoch 78: 120/317 Loss: 18.715782
2023-05-21 20:41: Train Epoch 78: 140/317 Loss: 18.066984
2023-05-21 20:41: Train Epoch 78: 160/317 Loss: 19.272402
2023-05-21 20:41: Train Epoch 78: 180/317 Loss: 19.256756
2023-05-21 20:41: Train Epoch 78: 200/317 Loss: 20.066740
2023-05-21 20:41: Train Epoch 78: 220/317 Loss: 20.673695
2023-05-21 20:41: Train Epoch 78: 240/317 Loss: 17.414165
2023-05-21 20:42: Train Epoch 78: 260/317 Loss: 18.264000
2023-05-21 20:42: Train Epoch 78: 280/317 Loss: 18.487831
2023-05-21 20:42: Train Epoch 78: 300/317 Loss: 18.487429
2023-05-21 20:42: **********Train Epoch 78: averaged Loss: 18.925392, tf_ratio: 1.000000
2023-05-21 20:42: **********Val Epoch 78: average Loss: 20.129596
2023-05-21 20:42: Train Epoch 79: 0/317 Loss: 18.237362
2023-05-21 20:42: Train Epoch 79: 20/317 Loss: 19.662409
2023-05-21 20:42: Train Epoch 79: 40/317 Loss: 17.525160
2023-05-21 20:42: Train Epoch 79: 60/317 Loss: 20.837938
2023-05-21 20:42: Train Epoch 79: 80/317 Loss: 20.901064
2023-05-21 20:42: Train Epoch 79: 100/317 Loss: 16.725113
2023-05-21 20:43: Train Epoch 79: 120/317 Loss: 20.607052
2023-05-21 20:43: Train Epoch 79: 140/317 Loss: 19.477526
2023-05-21 20:43: Train Epoch 79: 160/317 Loss: 18.882542
2023-05-21 20:43: Train Epoch 79: 180/317 Loss: 18.297602
2023-05-21 20:43: Train Epoch 79: 200/317 Loss: 19.424984
2023-05-21 20:43: Train Epoch 79: 220/317 Loss: 17.843203
2023-05-21 20:43: Train Epoch 79: 240/317 Loss: 19.684072
2023-05-21 20:43: Train Epoch 79: 260/317 Loss: 17.422241
2023-05-21 20:43: Train Epoch 79: 280/317 Loss: 16.481096
2023-05-21 20:43: Train Epoch 79: 300/317 Loss: 18.316729
2023-05-21 20:44: **********Train Epoch 79: averaged Loss: 18.998890, tf_ratio: 1.000000
2023-05-21 20:44: **********Val Epoch 79: average Loss: 19.747608
2023-05-21 20:44: ******Current best model saved:model_para/PEMSD4/epoch_79.pth!
2023-05-21 20:44: Train Epoch 80: 0/317 Loss: 18.385189
2023-05-21 20:44: Train Epoch 80: 20/317 Loss: 17.194296
2023-05-21 20:44: Train Epoch 80: 40/317 Loss: 18.538965
2023-05-21 20:44: Train Epoch 80: 60/317 Loss: 20.836481
2023-05-21 20:44: Train Epoch 80: 80/317 Loss: 18.171753
2023-05-21 20:44: Train Epoch 80: 100/317 Loss: 18.264589
2023-05-21 20:44: Train Epoch 80: 120/317 Loss: 19.605915
2023-05-21 20:44: Train Epoch 80: 140/317 Loss: 17.349056
2023-05-21 20:44: Train Epoch 80: 160/317 Loss: 18.568487
2023-05-21 20:45: Train Epoch 80: 180/317 Loss: 18.269485
2023-05-21 20:45: Train Epoch 80: 200/317 Loss: 17.385307
2023-05-21 20:45: Train Epoch 80: 220/317 Loss: 19.737698
2023-05-21 20:45: Train Epoch 80: 240/317 Loss: 18.916956
2023-05-21 20:45: Train Epoch 80: 260/317 Loss: 19.432817
2023-05-21 20:45: Train Epoch 80: 280/317 Loss: 17.943270
2023-05-21 20:45: Train Epoch 80: 300/317 Loss: 16.532965
2023-05-21 20:45: **********Train Epoch 80: averaged Loss: 18.841244, tf_ratio: 1.000000
2023-05-21 20:45: **********Val Epoch 80: average Loss: 20.058054
2023-05-21 20:45: Train Epoch 81: 0/317 Loss: 20.760571
2023-05-21 20:45: Train Epoch 81: 20/317 Loss: 16.929186
2023-05-21 20:46: Train Epoch 81: 40/317 Loss: 18.153502
2023-05-21 20:46: Train Epoch 81: 60/317 Loss: 19.445629
2023-05-21 20:46: Train Epoch 81: 80/317 Loss: 19.764391
2023-05-21 20:46: Train Epoch 81: 100/317 Loss: 19.492105
2023-05-21 20:46: Train Epoch 81: 120/317 Loss: 20.155237
2023-05-21 20:46: Train Epoch 81: 140/317 Loss: 18.469807
2023-05-21 20:46: Train Epoch 81: 160/317 Loss: 17.817539
2023-05-21 20:46: Train Epoch 81: 180/317 Loss: 19.462851
2023-05-21 20:46: Train Epoch 81: 200/317 Loss: 18.704708
2023-05-21 20:46: Train Epoch 81: 220/317 Loss: 15.976321
2023-05-21 20:47: Train Epoch 81: 240/317 Loss: 18.789494
2023-05-21 20:47: Train Epoch 81: 260/317 Loss: 18.367035
2023-05-21 20:47: Train Epoch 81: 280/317 Loss: 20.043865
2023-05-21 20:47: Train Epoch 81: 300/317 Loss: 20.999649
2023-05-21 20:47: **********Train Epoch 81: averaged Loss: 18.867707, tf_ratio: 1.000000
2023-05-21 20:47: **********Val Epoch 81: average Loss: 20.140567
2023-05-21 20:47: Train Epoch 82: 0/317 Loss: 20.354191
2023-05-21 20:47: Train Epoch 82: 20/317 Loss: 17.034792
2023-05-21 20:47: Train Epoch 82: 40/317 Loss: 21.091915
2023-05-21 20:47: Train Epoch 82: 60/317 Loss: 16.982449
2023-05-21 20:48: Train Epoch 82: 80/317 Loss: 18.533936
2023-05-21 20:48: Train Epoch 82: 100/317 Loss: 17.113111
2023-05-21 20:48: Train Epoch 82: 120/317 Loss: 18.983114
2023-05-21 20:48: Train Epoch 82: 140/317 Loss: 17.609333
2023-05-21 20:48: Train Epoch 82: 160/317 Loss: 20.118870
2023-05-21 20:48: Train Epoch 82: 180/317 Loss: 17.078625
2023-05-21 20:48: Train Epoch 82: 200/317 Loss: 19.942486
2023-05-21 20:48: Train Epoch 82: 220/317 Loss: 20.413847
2023-05-21 20:48: Train Epoch 82: 240/317 Loss: 19.324591
2023-05-21 20:48: Train Epoch 82: 260/317 Loss: 17.587276
2023-05-21 20:48: Train Epoch 82: 280/317 Loss: 19.136242
2023-05-21 20:49: Train Epoch 82: 300/317 Loss: 19.762068
2023-05-21 20:49: **********Train Epoch 82: averaged Loss: 18.770421, tf_ratio: 1.000000
2023-05-21 20:49: **********Val Epoch 82: average Loss: 19.721802
2023-05-21 20:49: ******Current best model saved:model_para/PEMSD4/epoch_82.pth!
2023-05-21 20:49: Train Epoch 83: 0/317 Loss: 17.411572
2023-05-21 20:49: Train Epoch 83: 20/317 Loss: 18.060472
2023-05-21 20:49: Train Epoch 83: 40/317 Loss: 18.924959
2023-05-21 20:49: Train Epoch 83: 60/317 Loss: 18.239231
2023-05-21 20:49: Train Epoch 83: 80/317 Loss: 18.153948
2023-05-21 20:49: Train Epoch 83: 100/317 Loss: 16.177874
2023-05-21 20:49: Train Epoch 83: 120/317 Loss: 21.112072
2023-05-21 20:50: Train Epoch 83: 140/317 Loss: 17.772539
2023-05-21 20:50: Train Epoch 83: 160/317 Loss: 16.921402
2023-05-21 20:50: Train Epoch 83: 180/317 Loss: 18.751524
2023-05-21 20:50: Train Epoch 83: 200/317 Loss: 18.671656
2023-05-21 20:50: Train Epoch 83: 220/317 Loss: 18.696192
2023-05-21 20:50: Train Epoch 83: 240/317 Loss: 18.837729
2023-05-21 20:50: Train Epoch 83: 260/317 Loss: 19.740538
2023-05-21 20:50: Train Epoch 83: 280/317 Loss: 19.381420
2023-05-21 20:50: Train Epoch 83: 300/317 Loss: 19.075735
2023-05-21 20:50: **********Train Epoch 83: averaged Loss: 18.752586, tf_ratio: 1.000000
2023-05-21 20:51: **********Val Epoch 83: average Loss: 19.944073
2023-05-21 20:51: Train Epoch 84: 0/317 Loss: 19.820408
2023-05-21 20:51: Train Epoch 84: 20/317 Loss: 17.107782
2023-05-21 20:51: Train Epoch 84: 40/317 Loss: 19.261757
2023-05-21 20:51: Train Epoch 84: 60/317 Loss: 20.453520
2023-05-21 20:51: Train Epoch 84: 80/317 Loss: 20.990675
2023-05-21 20:51: Train Epoch 84: 100/317 Loss: 18.432131
2023-05-21 20:51: Train Epoch 84: 120/317 Loss: 17.342075
2023-05-21 20:51: Train Epoch 84: 140/317 Loss: 21.550089
2023-05-21 20:51: Train Epoch 84: 160/317 Loss: 17.167757
2023-05-21 20:51: Train Epoch 84: 180/317 Loss: 18.221367
2023-05-21 20:52: Train Epoch 84: 200/317 Loss: 20.173115
2023-05-21 20:52: Train Epoch 84: 220/317 Loss: 18.268608
2023-05-21 20:52: Train Epoch 84: 240/317 Loss: 19.218786
2023-05-21 20:52: Train Epoch 84: 260/317 Loss: 17.472517
2023-05-21 20:52: Train Epoch 84: 280/317 Loss: 17.988422
2023-05-21 20:52: Train Epoch 84: 300/317 Loss: 18.949514
2023-05-21 20:52: **********Train Epoch 84: averaged Loss: 18.841945, tf_ratio: 1.000000
2023-05-21 20:52: **********Val Epoch 84: average Loss: 19.800255
2023-05-21 20:52: Train Epoch 85: 0/317 Loss: 19.815216
2023-05-21 20:52: Train Epoch 85: 20/317 Loss: 19.527161
2023-05-21 20:52: Train Epoch 85: 40/317 Loss: 20.159630
2023-05-21 20:53: Train Epoch 85: 60/317 Loss: 19.612633
2023-05-21 20:53: Train Epoch 85: 80/317 Loss: 16.526817
2023-05-21 20:53: Train Epoch 85: 100/317 Loss: 18.720865
2023-05-21 20:53: Train Epoch 85: 120/317 Loss: 19.961668
